string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	string[64]	dword	float	dword	string[64]	string[64]	dword	dword	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	dword	float	dword	float	long	float	long	dword	float	dword	float	dword	dword	dword	float	dword	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iwxqf45	1	A107B0	53	Тип С-Защита  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqf45	3	0	
iwxqg45	1	A107B0	53	Тип С-Увеличение НР  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqg45	3	0	
iwxqh45	1	A107B0	53	Тип С-Увеличение НР/FP  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqh45	3	0	
iwxqi45	1	A107B0	53	Тип С-Вампиризм  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqi45	3	0	
iwxqj45	1	A107B0	53	Тип С-Очищение  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqj45	3	0	
iwxqk45	1	A107B0	53	Тип С-Крит  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqk45	3	0	
iwxql45	1	A107B0	53	Тип С-Радиус Атаки  Топор Палача [45 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	20	-5	30	1584	60	2068	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxql45	3	0	
iwxqa50	1	A107C4	54	Тип С-Бег  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqa50	3	0	
iwxqb50	1	A107C4	54	Тип С-Антимагия  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqb50	3	0	
iwxqc50	1	A107C4	54	Тип С-Точность  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqc50	3	0	
iwxqd50	1	A107C4	54	Тип С-Уворот  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqd50	3	0	
iwxqe50	1	A107C4	54	Тип С-Урон  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqe50	3	0	
iwxqf50	1	A107C4	54	Тип С-Защита  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqf50	3	0	
iwxqg50	1	A107C4	54	Тип С-Увеличение НР  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqg50	3	0	
iwxqh50	1	A107C4	54	Тип С-Увеличение НР/FP  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqh50	3	0	
iwxqi50	1	A107C4	54	Тип С-Вампиризм  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqi50	3	0	
iwxqj50	1	A107C4	54	Тип С-Очищение  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqj50	3	0	
iwxqk50	1	A107C4	54	Тип С-Крит  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxqk50	3	0	
iwxql50	1	A107C4	54	Тип С-Радиус Атаки  Топор древних [50 	107	3	0	-1	0	0	100	-1	D	2	0	11111	1111	46	-1	0	0	99	-1	-1	0	658075	0	0	0	0	6580	0	0	1,286255956	0	0	1	-1	0	0	0	0	0,5	-2	21	-5	30	2070	60	2714	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwxql50	3	0	
iwmqa30	1	A10A74	68	Тип С-Бег  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqa30	4	0	
iwmqb30	1	A10A74	68	Тип С-Антимагия  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqb30	4	0	
iwmqc30	1	A10A74	68	Тип С-Точность  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqc30	4	0	
iwmqd30	1	A10A74	68	Тип С-Уворот  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqd30	4	0	
iwmqe30	1	A10A74	68	Тип С-Урон  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqe30	4	0	
iwmqf30	1	A10A74	68	Тип С-Защита  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqf30	4	0	
iwmqg30	1	A10A74	68	Тип С-Увеличение НР  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqg30	4	0	
iwmqh30	1	A10A74	68	Тип С-Увеличение НР/FP  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqh30	4	0	
iwmqi30	1	A10A74	68	Тип С-Вампиризм  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqi30	4	0	
iwmqj30	1	A10A74	68	Тип С-Очищение  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqj30	4	0	
iwmqk30	1	A10A74	68	Тип С-Крит  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqk30	4	0	
iwmql30	1	A10A74	68	Тип С-Радиус Атаки  Энергомолот [30 	266	3	0	-1	0	0	8	-1	D	3	0	11111	1111	26	-1	0	0	17	-1	-1	0	118300	0	0	0	0	1183	0	0	1,232146978	0	0	1	-1	0	0	0	0	0,5	-2	13,30000019	-162	30	557	56	710	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmql30	4	0	
iwmqa35	1	A10B88	69	Тип С-Бег  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqa35	4	0	
iwmqb35	1	A10B88	69	Тип С-Антимагия  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqb35	4	0	
iwmqc35	1	A10B88	69	Тип С-Точность  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqc35	4	0	
iwmqd35	1	A10B88	69	Тип С-Уворот  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqd35	4	0	
iwmqe35	1	A10B88	69	Тип С-Урон  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqe35	4	0	
iwmqf35	1	A10B88	69	Тип С-Защита  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqf35	4	0	
iwmqg35	1	A10B88	69	Тип С-Увеличение НР  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqg35	4	0	
iwmqh35	1	A10B88	69	Тип С-Увеличение НР/FP  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqh35	4	0	
iwmqi35	1	A10B88	69	Тип С-Вампиризм  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqi35	4	0	
iwmqj35	1	A10B88	69	Тип С-Очищение  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqj35	4	0	
iwmqk35	1	A10B88	69	Тип С-Крит  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqk35	4	0	
iwmql35	1	A10B88	69	Тип С-Радиус Атаки  Большой Молот [35 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	31	-1	0	0	26	-1	-1	0	216000	0	0	0	0	2160	0	0	1,261019945	0	0	1	-1	0	0	0	0	0,5	-2	17,39999962	-5	30	878	56	1225	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmql35	4	0	
iwmqa40	1	A10B9C	70	Тип С-Бег  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqa40	4	0	
iwmqb40	1	A10B9C	70	Тип С-Антимагия  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqb40	4	0	
iwmqc40	1	A10B9C	70	Тип С-Точность  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqc40	4	0	
iwmqd40	1	A10B9C	70	Тип С-Уворот  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqd40	4	0	
iwmqe40	1	A10B9C	70	Тип С-Урон  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqe40	4	0	
iwmqf40	1	A10B9C	70	Тип С-Защита  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqf40	4	0	
iwmqg40	1	A10B9C	70	Тип С-Увеличение НР  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqg40	4	0	
iwmqh40	1	A10B9C	70	Тип С-Увеличение НР/FP  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqh40	4	0	
iwmqi40	1	A10B9C	70	Тип С-Вампиризм  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqi40	4	0	
iwmqj40	1	A10B9C	70	Тип С-Очищение  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqj40	4	0	
iwmqk40	1	A10B9C	70	Тип С-Крит  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	19	5	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqk40	4	0	
iwmql40	1	A10B9C	70	Тип С-Радиус Атаки  Боевая Энергокувалда [40 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	36	-1	0	0	40	-1	-1	0	294750	0	0	0	0	2947	0	0	1,270408988	0	0	1	-1	0	0	0	0	0,5	-2	12,60000038	-5	30	1160	56	1486	0	0	0	0	0	0	20	20	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmql40	4	0	
iwmqa45	1	A10BB0	71	Тип С-Бег  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqa45	4	0	
iwmqb45	1	A10BB0	71	Тип С-Антимагия  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqb45	4	0	
iwmqc45	1	A10BB0	71	Тип С-Точность  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	3	30	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqc45	4	0	
iwmqd45	1	A10BB0	71	Тип С-Уворот  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	4	10	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqd45	4	0	
iwmqe45	1	A10BB0	71	Тип С-Урон  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	6	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqe45	4	0	
iwmqf45	1	A10BB0	71	Тип С-Защита  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	7	0,100000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqf45	4	0	
iwmqg45	1	A10BB0	71	Тип С-Увеличение НР  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	30	0,059999999	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqg45	4	0	
iwmqh45	1	A10BB0	71	Тип С-Увеличение НР/FP  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqh45	4	0	
iwmqi45	1	A10BB0	71	Тип С-Вампиризм  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	17	0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqi45	4	0	
iwmqj45	1	A10BB0	71	Тип С-Очищение  Боевой Энергомолот [45 	267	3	0	-1	0	0	100	-1	D	3	0	11111	1111	41	-1	0	0	68	-1	-1	0	456000	0	0	0	0	4560	0	0	1,278749943	0	0	1	-1	0	0	0	0	0,5	-2	15	-5	30	1584	56	2068	0	0	0	0	0	0	31	-0,200000003	0	0	0	0	0	0	0	1	1	1	1	1	7	tiwmqj45	4	0	
