clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	dword	dword	dword	dword	byte	byte	byte	byte	byte	byte	byte	byte	long	byte	byte	byte	byte	byte	byte	byte	byte	float	float	float	float	dword	dword	dword	dword	stb4	float	dword	dword	dword	dword	byte	bulltype	dword	xeh	dword	dword	END
iwazj50	Тип С-Очищение  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8310	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazk50	Тип С-Крит  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8311	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwazl50	Тип С-Радиус Атаки  Ракетомет Древних [50 	411562	157	00001	6	0	0	748825	0	0	0	0	7488	1	1	1	1	8312	1	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2333	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	2	1111	225	1730	3540	0	0	-1	K	0	-1	4	0	
iwlza30	?? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8313	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzb30	???? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8314	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzc30	?? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8315	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzd30	??? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8316	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlze30	??? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8317	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzf30	??? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8318	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzg30	???? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8319	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzh30	????? ???? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8320	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzi30	???? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8321	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzj30	??? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8322	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzk30	?? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8323	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlzl30	??? ??? Flamthrower30 [ 	41173A	0	00001	6	0	0	160125	0	0	0	0	1601	1	1	1	1	8324	0	0	0	-1	3	0	7	0	0	25	2	-1	10	-1	0	0	0	2154	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	1	1111	225	547	1190	0	0	-1	-1	0	-1	4	0	
iwlza35	?? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8325	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzb35	???? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8326	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzc35	?? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8327	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzd35	??? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8328	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlze35	??? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8329	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzf35	??? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8330	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzg35	???? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8331	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzh35	????? ???? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8332	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzi35	???? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8333	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzj35	??? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8334	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzk35	?? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8335	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlzl35	??? ??? Flamthrower35 [ 	411744	0	00001	6	0	0	241000	0	0	0	0	2410	1	1	1	1	8336	0	0	0	-1	3	0	7	0	0	30	2	-1	15	-1	0	0	0	2154	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	1	1111	225	706	1567	0	0	-1	-1	0	-1	4	0	
iwlza40	Тип С-Бег  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8337	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzb40	Тип С-Антимагия  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8338	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzc40	Тип С-Точность  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8339	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzd40	Тип С-Уворот  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8340	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlze40	Тип С-Урон  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8341	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzf40	Тип С-Защита  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8342	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzg40	Тип С-Увеличение НР  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8343	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzh40	Тип С-Увеличение НР/FP  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8344	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzi40	Тип С-Вампиризм  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8345	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzj40	Тип С-Очищение  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8346	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzk40	Тип С-Крит  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8347	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlzl40	Тип С-Радиус Атаки  Штурмовой Огнемет [40 	41174E	155	00001	6	0	0	339525	0	0	0	0	3395	1	1	1	1	8348	1	0	0	-1	3	0	7	0	0	35	2	-1	22	-1	0	0	0	2154	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	1	1111	225	885	1962	0	0	-1	J	0	-1	4	0	
iwlza45	?? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8349	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzb45	???? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8350	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzc45	?? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8351	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzd45	??? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8352	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlze45	??? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8353	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzf45	??? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8354	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzg45	???? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8355	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzh45	????? ???? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8356	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzi45	???? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8357	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzj45	??? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8358	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzk45	?? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8359	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzl45	??? ??? Flamthrower45 [ 	411758	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8360	0	0	0	-1	3	0	7	0	0	40	2	-1	33	-1	0	0	0	2154	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlza50	?? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8361	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	12	0	0	0	0	0	0	1	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzb50	???? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8362	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	29	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzc50	?? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8363	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	3	0	0	0	0	0	0	30	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzd50	??? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8364	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	4	0	0	0	0	0	0	10	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlze50	??? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8365	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	6	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzf50	??? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8366	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	7	0	0	0	0	0	0	0,100000001	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzg50	???? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8367	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	30	0	0	0	0	0	0	0,059999999	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzh50	????? ???? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8368	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	5	0	0	0	0	0	0	0,050000001	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzi50	???? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8369	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	17	0	0	0	0	0	0	0,200000003	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzj50	??? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8370	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	31	0	0	0	0	0	0	-0,200000003	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzk50	?? ??? Flamthrower50 [ 	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8371	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	19	0	0	0	0	0	0	5	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwlzl50	??? ??? Flamthrower50 [  	411762	0	00001	6	0	0	522750	0	0	0	0	5227	1	1	1	1	8372	0	0	0	-1	3	0	7	0	0	45	2	-1	54	-1	0	0	0	2154	1	20	0	0	0	0	0	0	20	0	0	0	11	0	7	1	1111	225	1240	2718	0	0	-1	-1	0	-1	4	0	
iwchr01	Инкрустированные Парные Клинки 	A102C8	188	11111	6	1	0	1	0	0	0	0	1000	0	1	0	0	8373	1	0	0	-1	3	0	0	0	0	1	0	-1	1	-1	0	0	0	-162	0	0	0	0	0	0	0	0	0	0	0	0	11	0	1	0	1111	17	2256	3780	0	0	-1	-1	0	-1	4	0	
iwkxa40	Саиф Леона [40  	A1039C	16	11111	6	0	0	102430	0	0	0	0	1024	1	1	1	1	8374	1	0	0	-1	8	0	7	0	0	40	0	-1	40	-1	0	0	0	-162	4	30	7	28	12	0	0	0	0,079999998	0,200000003	3	-3	2	0	0	0	1111	18	652	1365	0	0	-1	-1	0	-1	4	0	
iwkxb40	Саиф Леона [40  	A1039C	16	11111	6	0	0	102430	0	0	0	0	1024	1	1	1	1	8375	1	0	0	-1	8	0	7	0	0	40	0	-1	40	-1	0	0	0	-162	4	30	7	28	12	0	0	0	0,100000001	0,25	5	-2,5	2	0	0	0	1111	18	652	1365	0	0	-1	-1	0	-1	4	0	
iwkxc40	Саиф Леона [40  	A1039C	16	11111	6	0	0	102430	0	0	0	0	1024	1	1	1	1	8376	1	0	0	-1	8	0	7	0	0	40	0	-1	40	-1	0	0	0	-162	4	30	7	28	12	0	0	0	0,129999995	0,300000012	8	-2	2	0	0	0	1111	18	652	1365	0	0	-1	-1	0	-1	4	0	
iwsxa40	Штурмовое Копье Леона [40  	A10E9C	106	11111	6	0	0	120710	0	0	0	0	1207	1	1	1	1	8377	1	0	0	-1	8	0	7	0	0	40	0	-1	40	-1	0	0	0	-62	4	6	3	17	29	0	0	0	0,150000006	25	0,200000003	-30	6	0	4	0	1111	32	729	2103	0	0	-1	-1	0	-1	4	0	
iwsxb40	Штурмовое Копье Леона [40  	A10E9C	106	11111	6	0	0	120710	0	0	0	0	1207	1	1	1	1	8378	1	0	0	-1	8	0	7	0	0	40	0	-1	40	-1	0	0	0	-62	4	6	3	17	29	0	0	0	0,200000003	30	0,25	-25	6	0	4	0	1111	32	729	2103	0	0	-1	-1	0	-1	4	0	
iwsxc40	Штурмовое Копье Леона [40  	A10E9C	106	11111	6	0	0	120710	0	0	0	0	1207	1	1	1	1	8379	1	0	0	-1	8	0	7	0	0	40	0	-1	40	-1	0	0	0	-62	4	6	3	17	29	0	0	0	0,25	35	0,300000012	-20	6	0	4	0	1111	32	729	2103	0	0	-1	-1	0	-1	4	0	
iwtxa40	Рунический Посох Леона [40  	910D9C	88	11110	6	0	0	115840	0	0	0	0	1158	1	1	1	1	8380	1	0	0	-1	8	0	7	0	0	40	3	-1	36	-1	0	0	0	50	4	6	32	35	2	0	0	0	0,100000001	15	-300	2,700000048	5	0	9	0	1111	13,39999962	66	88	652	1468	-1	-1	0	-1	4	0	
iwtxb40	Рунический Посох Леона [40  	910D9C	88	11110	6	0	0	115840	0	0	0	0	1158	1	1	1	1	8381	1	0	0	-1	8	0	7	0	0	40	3	-1	36	-1	0	0	0	50	4	6	32	35	2	0	0	0	0,150000006	20	-500	2,5	5	0	9	0	1111	13,39999962	66	88	652	1468	-1	-1	0	-1	4	0	
iwtxc40	Рунический Посох Леона [40  	910D9C	88	11110	6	0	0	115840	0	0	0	0	1158	1	1	1	1	8382	1	0	0	-1	8	0	7	0	0	40	3	-1	36	-1	0	0	0	50	4	6	32	35	2	0	0	0	0,200000003	25	-700	2,299999952	5	0	9	0	1111	13,39999962	66	88	652	1468	-1	-1	0	-1	4	0	
iwbxa40	Осадный Энерголук Леона [40  	A10F9C	124	11111	6	0	0	122090	0	0	0	0	1220	1	1	1	1	8383	1	0	0	-1	8	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	4	6	4	19	7	0	0	0	0,100000001	20	20	-0,25	20	0	5	0	1111	180	593	1771	0	0	-1	C	0	-1	4	0	
iwbxb40	Осадный Энерголук Леона [40  	A10F9C	124	11111	6	0	0	122090	0	0	0	0	1220	1	1	1	1	8384	1	0	0	-1	8	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	4	6	4	19	7	0	0	0	0,150000006	25	25	-0,200000003	20	0	5	0	1111	180	593	1771	0	0	-1	C	0	-1	4	0	
iwbxc40	Осадный Энерголук Леона [40  	A10F9C	124	11111	6	0	0	122090	0	0	0	0	1220	1	1	1	1	8385	1	0	0	-1	8	0	7	0	0	40	1	-1	40	-1	0	0	0	1299	4	6	4	19	7	0	0	0	0,200000003	30	30	-0,150000006	20	0	5	0	1111	180	593	1771	0	0	-1	C	0	-1	4	0	
iwfxa40	Импульсная Винтовка Леона [40  	A11A4E	142	11111	6	0	0	121100	0	0	0	0	1211	1	1	1	1	8386	1	0	0	-1	8	0	7	0	0	40	1	-1	40	-1	0	0	0	1191	4	6	3	32	19	0	0	0	0,200000003	20	15	-40,5	17	0	6	0	1111	180	570	1772	0	0	-1	H	0	-1	4	0	
iwfxb40	Импульсная Винтовка Леона [40  	A11A4E	142	11111	6	0	0	121100	0	0	0	0	1211	1	1	1	1	8387	1	0	0	-1	8	0	7	0	0	40	1	-1	40	-1	0	0	0	1191	4	6	3	32	19	0	0	0	0,25	25	20	-36	17	0	6	0	1111	180	570	1772	0	0	-1	H	0	-1	4	0	
iwfxc40	Импульсная Винтовка Леона [40  	A11A4E	142	11111	6	0	0	121100	0	0	0	0	1211	1	1	1	1	8388	1	0	0	-1	8	0	7	0	0	40	1	-1	40	-1	0	0	0	1191	4	6	3	32	19	0	0	0	0,300000012	30	25	-31,5	17	0	6	0	1111	180	570	1772	0	0	-1	H	0	-1	4	0	
iwlxa40	Штурмовой Огнемет Леона [40  	41174E	155	00001	6	0	0	120580	0	0	0	0	1205	1	1	1	1	8389	1	0	0	-1	8	0	7	0	0	40	2	-1	22	-1	0	0	0	2154	4	6	19	25	7	0	0	0	0,100000001	20	-100	-0,25	11	0	7	1	1111	225	708	2354	0	0	-1	J	0	-1	4	0	
iwlxb40	Штурмовой Огнемет Леона [40  	41174E	155	00001	6	0	0	120580	0	0	0	0	1205	1	1	1	1	8390	1	0	0	-1	8	0	7	0	0	40	2	-1	22	-1	0	0	0	2154	4	6	19	25	7	0	0	0	0,150000006	25	-200	-0,200000003	11	0	7	1	1111	225	708	2354	0	0	-1	J	0	-1	4	0	
