string[64]	string[64]	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	dword	dword	float	dword	dword	float	float	float	float	float	dword	float	float	float	dword	dword	float	float	float	float	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	string[64]	float	float	float	string[64]	float	float	string[64]	float	float	string[64]	float	float	string[64]	float	string[64]	float	dword	float	float	float	float	float	float	float	dword	dword	dword	float	float	float	float	float	float	float	dword	float	float	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	dword	float	float	dword	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	float	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	END
18C03	Большая Глыба	240	5	-1	7	378	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	63	0	56	1	2	1	22659033088	106310	0	-1	1	0	0	30	45	324	162	-1	0	2888	0	0,065008998	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	97890	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	6	514	
17003	Змееголов Шаман	22A	3	-1	7	252	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	63	0	56	1	2	1	7553011200	106310	0	-1	1	0	0	30	45	324	162	-1	0	2888	0	0,065008998	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	32630	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	2	
18D03	Высший Эльф Стражник	241	4	-1	7	320	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	64	0	57	1	2	1	19637829632	119711	0	-1	1	1	0	30	45	326	163	-1	0	2990	0	0,063225001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	66600	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	514	
18E0B	Высший Эльф Вызыватель	242	1	-1	7	128	10000	1	200	30	40	1	0	0	0	0	0	5	10	-1	64	0	57	1	2	1	5891348992	119711	0	-1	1	1	0	30	45	326	163	-1	0	2990	0	0,063225001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	16650	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	257	
18F03	Металический Эльф Ассасин	243	3	-1	7	256	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	64	0	57	1	2	1	9818914816	119711	0	-1	1	0	0	30	45	326	163	-1	0	2990	0	0,063225001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	33300	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	257	
19003	Высший Эльф Разрушитель	244	4	-1	7	320	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	64	0	57	1	2	1	19637829632	119711	0	-1	1	0	0	30	45	326	163	-1	0	2990	0	0,063225001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	66600	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	514	
19113	Высший Эльф Ассасин	245	4	-1	7	325	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	2757151232	71826,60156	0	-1	1	0	0	30	45	568	464	-1	0	3711,600098	0	0,060963001	0	0	70	0	0	70	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	94164	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	514	
19203	Высший Эльф Друид	246	3	-1	7	260	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	12764589056	135991	0	-1	1	0	0	30	45	328	164	-1	0	3093	0	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	33630	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	257	
19303	Высший Эльф Укротитель	247	4	-1	7	325	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	25529178112	135991	0	-1	1	1	0	30	45	328	164	-1	0	3093	0	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	67260	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	257	
19403	Металический Эльф	248	3	-1	7	260	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	12764589056	135991	0	-1	1	0	0	30	45	328	164	-1	0	3093	0	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	33630	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	11	514	
19503	Металический Эльф Маэстро Механи	249	3	-1	7	260	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	12764589056	135991	0	-1	1	1	0	30	45	328	164	-1	0	3093	0	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	33630	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	11	257	
19603	Металический Эльф Щитник	24A	3	-1	7	260	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	65	0	58	1	2	1	12764589056	135991	0	-1	1	0	0	30	45	328	164	-1	0	3093	0	0,060963001	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	33630	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	514	
19703	Металический Эльф Лорд Войны	24B	5	-1	7	396	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	66	0	59	1	2	1	7865539584	81594,60156	0	-1	1	0	0	30	45	570	465	-1	0	3514,5	0,5	0,059409	0	0	80	0	0	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	144102	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	3	4	140	0	56	8000	100	100	0	-1	0	-1	0	-1	0	9	0,085507996	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	257	
15D13	Высший Эльф Стрелок 	221	3	-1	7	204	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	51	0	45	1	2	1	277877440	22764	0	-1	1	1	0	30	45	300	150	-1	0	1658	0,5	0,107931003	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	26580	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	120	0	48	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	273	
15B0B	Высший Эльф Колдун	21F	1	-1	7	108	10000	1	200	30	40	1	0	0	0	0	0	5	10	-1	54	0	48	1	2	1	366297952	33757	0	-1	1	1	0	30	45	306	153	-1	0	1965	0,5	0,093133003	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	14125	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	120	0	48	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	273	
17007	Змееголов Шаман	22A	2	-1	7	938	10000	11	50	30	40	1	500	800	10000	0	0	5	10	-1	67	1	60	1	-1	-1	293381308416	364994,6875	0	-1	1	0	0	30	30	1032	466	-1	0	3298	0,5	0,057390999	0	0	0	0	0	0	00331	00332	00333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2182320	5	152100	2034	2034	2034	1000	270	4	30	100	25	100	5000	5	8	100	0	40	8000	100	100	0	1720C	5	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	2	
1720C	Культист Духа	22C	0	-1	7	0	10000	1	50	30	40	1	0	0	0	500	0	5	10	-1	60	0	54	1	2	1	0	263364,1875	0	-1	1	0	0	30	65	531	419	-1	0	2580	0,5	0,072543003	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	15640	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	250	0	100	8000	100	100	0	-1	0	-1	0	-1	0	9	0,083494999	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	1	
03613	Раненый Культист	066	3	-1	7	212	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	53	0	47	1	2	1	615192704	29769	0	-1	1	0	0	30	45	604	152	-1	0	2794,5	0,5	0,097296	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	138050	0	0	2034	2034	2034	832	270	4	30	100	43,75	100	5000	3	4	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	3	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	513	
1880B	Эльфийский Наездник	23C	1	-1	7	100	10000	1	200	30	40	1	0	0	0	0	0	5	10	-1	50	0	45	1	2	1	149626320	19744	0	-1	1	1	0	30	45	298	149	-1	0	1555	0	0,114767	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	13105	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	100	0	180	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	264	
1830B	Эльфийский Боевой Шипоголов	237	1	-1	7	100	10000	1	50	30	40	1	0	0	0	0	0	5	10	-1	50	0	45	1	2	1	149626320	19744	0	-1	1	0	0	30	45	298	149	-1	0	1555	0	0,114767	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	13105	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	30	20	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	14	264	
15C0C	Высший Эльф Ведьмак	220	0	-1	7	0	10000	1	50	30	40	1	0	0	0	500	0	5	10	-1	53	0	47	1	2	1	0	29769	0	-1	1	0	0	30	65	197	152	-1	0	1863	0,5	0,097296	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2761	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	120	0	48	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	5	257	
15217	Королева Высших Эльфов 	224	2	-1	7	770	10000	11	200	30	40	1	500	800	10000	0	0	5	10	-1	55	1	49	1	2	1	12036957184	38706	0	-1	1	1	0	30	30	308	154	-1	0	2068	0,5	0,088505	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	286100	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	150	0	60	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	5	257	
18F13	Металический Эльф Ассасин	243	3	-1	7	220	10000	11	50	30	40	1	0	0	0	0	0	5	10	-1	55	0	49	1	2	1	925919744	38706	0	-1	1	0	0	30	45	308	154	-1	0	2068	0	0,088505	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	28610	0	0	2034	2034	2034	1000	270	4	30	100	25	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	257	
14F13	Металический Эльф Канонир	212	3	-1	7	220	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	55	0	49	1	2	1	1342583680	46447,19922	0	-1	1	1	0	30	45	608	354	-1	0	3102	0,5	0,088505	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	37193	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	170	0	68	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	11	2050	
14E23	Металический Эльф Стрелок 	211	3	-1	7	228	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	57	0	51	1	2	1	2268966144	60078	0	-1	1	1	0	30	45	612	356	-1	0	3409,5	0,5	0,081170999	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	38506	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	170	0	68	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	257	
15107	Металический Эльф Берсерк 	214	2	-1	7	1008	10000	11	50	30	40	1	500	800	10000	0	0	5	10	-1	72	1	64	1	-1	-1	1201438588928	621527,375	0	-1	1	0	0	30	30	1042	671	-1	0	4572	0,5	0,050301999	0	0	0	0	0	0	00331	00332	00333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3061060	5	301500	2034	2034	2034	1000	270	4	30	100	25	100	5000	3	5	140	0	56	8000	100	100	0	1950C	5	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	3	514	
1950C	Металический Эльф Маэстро Механи	249	0	-1	7	0	10000	1	200	30	40	1	0	0	0	500	0	5	10	-1	69	0	62	1	2	1	0	355425,5938	0	-1	1	1	0	30	65	543	428	-1	0	5254,5	0,5	0,054214999	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	17820	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	4	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	9	0,086464003	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	11	257	
18A13	Мертвы Высший Эльф Скаут	23E	3	-1	7	236	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	59	0	53	1	2	1	2644519168	64519	0	-1	1	1	0	30	45	316	158	-1	0	2478	0	0,074959002	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	30620	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	100	0	40	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	257	
19913	Высший Эльф Архимаг	24D	3	-1	7	236	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	59	0	53	1	2	1	2644519168	64519	0	-1	1	1	0	30	45	316	158	-1	0	2478	0,5	0,074959002	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	30620	0	0	2034	2034	2034	1000	270	4	30	100	150	100	5000	2	6	120	0	48	8000	100	100	0	-1	0	-1	0	-1	0	1	0	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	273	
14D17	Мертвый Элди Крош	210	2	-1	7	1008	10000	11	50	30	40	1	500	800	10000	0	0	5	10	-1	72	1	64	1	-1	-1	520623357952	701210,375	0	-1	1	0	0	30	30	1042	671	-1	0	4953	0,5	0,050301999	0	0	100	0	0	100	00331	00332	00333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3173050	5	301500	2034	2034	2034	1200	270	4	30	200	64	200	5000	5	8	160	0	64	8000	100	100	0	1970C	5	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	6	
1970C	Металический Эльф Лорд Войны	24B	0	-1	7	0	10000	1	50	30	40	1	0	0	0	500	0	5	10	-1	69	0	62	1	2	1	0	377639,6875	0	-1	1	0	0	30	65	543	428	-1	0	3503	0,5	0,054214999	0	0	80	0	0	80	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	17820	0	0	2034	2034	2034	1000	270	4	30	100	280	100	5000	4	6	140	0	56	8000	100	100	0	-1	0	-1	0	-1	0	9	0,086464003	0	1	20000	50	30	10	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	2	257	
19A13	Ледяной Двулик	0E9	4	-1	7	315	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	63	0	56	1	2	1	17976166400	106310	0	-1	1	1	0	30	45	824	362	-1	0	3176,800049	0,5	0,065008998	0	0	60	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	65260	0	0	2034	2034	2034	1000	270	4	30	100	150	150	5000	4	6	200	0	80	8000	100	100	0	-1	0	-1	0	-1	0	9	0,084518999	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	11	520	
19B23	Огненный Двулик	0E9	4	-1	7	315	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	63	0	56	1	2	1	17976166400	106310	0	-1	1	1	0	30	45	824	362	-1	0	3176,800049	0,5	0,065008998	0	0	60	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	65260	0	0	2034	2034	2034	1000	270	4	30	100	150	150	5000	4	6	200	0	80	8000	100	100	0	-1	0	-1	0	-1	0	9	0,084518999	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	11	520	
17103	Шипоголов Медиум	22B	4	-1	7	315	10000	11	200	30	40	1	0	0	0	0	0	5	10	-1	63	0	56	1	2	1	17976166400	106310	0	-1	1	1	0	30	45	824	362	-1	0	3176,800049	0,5	0,065008998	0	0	60	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	65260	0	0	2034	2034	2034	1000	270	4	30	100	150	150	5000	4	6	200	0	80	8000	100	100	0	-1	0	-1	0	-1	0	9	0,084518999	0	1	20000	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	7	513	
06D17	Запечатанный Бельфегор	0F0	2	-1	10	980	10000	11	50	30	40	1	500	800	10000	0	0	5	10	-1	70	1	63	1	-1	-1	689583030272	547113,625	0	-1	1	0	6	30	30	1038	569	-1	0	4145,75	0,5	0,053010002	0	0	100	0	0	100	00331	00332	00333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2760320	5	335000	2034	2034	2034	1000	270	4	30	100	25	150	5000	3	5	200	0	80	8000	100	100	0	06E3C	5	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	4	514	
04327	Запечатанный Культист Теледан	099	2	-1	6	938	10000	11	50	30	40	1	500	800	10000	0	0	5	10	-1	67	1	60	1	-1	-1	293381308416	364994,6875	0	-1	1	0	6	30	30	1032	466	-1	0	3298	0,5	0,057390999	0	0	100	0	0	100	00331	00332	00333	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	2182320	5	169000	2034	2034	2034	1000	270	4	30	100	25	100	5000	5	8	200	0	80	8000	100	100	0	0361C	5	-1	0	-1	0	1	0	0	1	5000	99,90000153	60	45	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	7	1	1	0	-1	-1	0	-1	-1	0	-1	-1	21	513	
