xeh	string[32]	byte	byte	byte	byte	dword	dword	dword	float	ubyte	ubyte	ubyte	byte	float	dword	dword	xeh	dword	dword	dword	dword	spcode	spcode	spcode	spcode	spcode	spcode	spcode	spcode	spcode	spcode	spcode	spcode	spcode	spcode	spcode	dword	dword	END
09217	Имперский Разрушитель Бета	-1	2	56	0	672980	2034	0	87,5	4	6	80	0	2	0	1	0F5	21	514	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	784	
06B0C	Орк Предводитель 	-1	0	56	0	14630	1500	0	65,625	4	6	60	0	1,5	0	0	0EE	21	257	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	0	
06B07	Великий Орк 	-1	2	61	0	759120	2034	0	152,25	2	6	140	0	3,5	0	1	0EE	21	257	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	854	
0D40C	Ящер Тиран 	-1	0	61	0	31630	1800	0	43,75	2	5	40	0	1	0	0	137	21	2049	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	0	
0D307	Король Громогласных Ящеров 	-1	2	65	0	1008900	1800	0	125	3	6	100	0	2,5	0	1	136	21	2049	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	910	
12717	Капитан Леоновас 	-1	2	66	0	2058600	1700	0	100	2	6	80	0	2	0	1	18D	3	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	924	
0FD17	Капитан Сириус Гейл 	-1	2	66	0	2058600	1700	0	100	2	6	80	0	2	0	1	162	1	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	924	
11517	Капитан Трашер 	-1	2	66	0	2058600	1700	0	100	2	6	80	0	2	0	1	17B	2	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	924	
11E0C	Чудотворец Интервент 	-1	0	61	0	63260	2034	1	150	2	5	44	0	1,100000024	0	0	184	7	257	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	
0F40C	Рыцарь Отряда Буря 	-1	0	61	0	63260	2034	0	25	2	5	44	0	1,100000024	0	0	157	7	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	
10C0C	Ракетчик Отряда Тапель 	-1	0	61	0	63260	2034	1	150	2	5	44	0	1,100000024	0	0	172	11	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	
0A203	Священный Кристалл 	-1	5	45	0	1772250	2034	1	150	0	0	24	0	1,5	0	0	104	-1	520	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	270	
18003	Крылатая Коробка 	-1	5	61	0	1423350	1800	0	35	7	7	32	0	0,800000012	0	0	234	-1	2	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	366	
08C03	Чародей Предатель 	-1	3	46	0	48140	2034	0	43,75	2	5	40	0	1	0	0	0DF	5	2056	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	184	
08103	Диверсант Предатель 	-1	3	46	0	48140	2034	0	43,75	2	5	40	0	1	0	0	0D4	7	257	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	184	
08913	Вызыватель Предатель 	-1	3	46	0	48140	2034	1	120	2	5	40	0	1	0	0	0DC	7	4112	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	184	
08703	Охотник Предатель 	-1	3	46	0	48140	2034	1	120	2	5	40	0	1	0	0	0DA	13	257	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	184	
08003	Разведчик Предатель 	-1	3	46	0	48140	2034	1	120	2	5	40	0	1	0	0	0D3	15	4112	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	184	
08823	Стрелок Предатель 	-1	3	46	0	48140	2034	1	120	2	5	40	0	1	0	0	0DB	11	514	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	184	
12B13	Диверсант Отряда Надгробие 	-1	4	62	0	129160	2000	1	150	2	6	48	0	1,200000048	0	0	228	8	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	310	
0F013	Кровавый Чернокнижник 	-1	4	62	0	129160	2000	1	150	2	6	48	0	1,200000048	0	0	153	7	4112	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	310	
11013	Айзен Ракетчик 	-1	4	62	0	129160	2000	1	150	2	6	48	0	1,200000048	0	0	176	11	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	310	
12613	Берсерк Отряда Надгробие 	-1	5	63	0	244725	2034	0	25	2	6	48	0	1,200000048	0	0	18C	3	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	378	
0FC13	Кровавый Храмовник 	-1	5	63	0	244725	2034	0	25	2	6	48	0	1,200000048	0	0	160	1	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	378	
10A13	Айзен Штурмовик 	-1	5	63	0	244725	2034	0	25	2	6	48	0	1,200000048	0	0	170	1	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	378	
18207	Кровавый Агрессивный Вертобот 	-1	2	60	0	938400	1500	0	120	4	6	120	0	3	0	1	236	21	258	0	0	00334	00335	00336	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	840	
18217	Древний Кровавый Агрессивный Вер	-1	2	63	0	1305200	1800	0	140	4	6	140	0	3,5	0	1	236	21	258	0	0	00151	00148	00337	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	882	
1820C	Агрессивный Вертобот Страж 	-1	0	60	0	31280	2034	0	39,375	3	6	36	0	0,899999976	0	0	236	21	258	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	0	
0E11B	Змееголов Кукра Воин 	-1	1	63	0	40788	2034	0	37,5	4	6	40	0	1	0	0	144	2	513	1	2	00317	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	126	
15513	Культист Нарум Подавитель 	-1	3	63	0	32630	2034	0	37,5	3	5	40	0	1	0	0	218	4	513	1	2	00233	00234	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	252	
17013	Новийский Змееголов Шаман 	-1	3	63	0	65260	2034	0	37,5	3	5	40	0	1	0	0	22A	4	2	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	252	
18C1C	Страж Инферно 	-1	0	63	0	32630	2034	0	33,75	3	6	36	0	0,899999976	0	0	240	6	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	0	
15623	Шипоголов Гремл Лучник 	-1	3	64	0	33300	3000	1	150	4	6	40	0	1	0	0	219	7	513	1	2	00235	00236	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	256	
15713	Змееголов Кукра Берсерк 	-1	3	64	0	33300	2034	0	44	2	5	44	0	1,100000024	0	0	21A	2	513	1	2	00237	00238	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	256	
15813	Культист Нарум Командир 	-1	4	64	0	59940	2034	0	56	3	5	56	0	1,399999976	0	0	21B	21	513	1	2	00238	00239	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	320	
15913	Шипоголов Гремл Командир 	-1	4	64	0	66600	2034	0	56	2	5	56	0	1,399999976	0	0	21C	21	258	1	2	00240	00241	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	320	
15A13	Змееголов Кукра Командир 	-1	4	65	0	67260	2034	0	45	4	6	48	0	1,200000048	0	0	21D	1	513	1	2	00242	00243	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	325	
17113	Шипоголов Гремл Предатель 	-1	4	65	0	67260	2034	1	168	3	5	48	0	1,200000048	0	0	22B	7	513	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	325	
17203	Новийский Культист Духа 	-1	5	65	0	100890	2034	1	100	2	5	80	0	2	0	0	22C	21	1	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	390	
16003	Шипоголов Гремл Майор 	-1	5	66	0	113223	2034	0	87,5	2	5	80	0	2	0	0	21C	21	258	1	2	00340	00341	00342	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	396	
16103	Культист Нарум Майор 	-1	5	66	0	113223	2034	0	87,5	2	5	80	0	2	0	0	21B	21	513	1	2	00343	00344	00342	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	396	
16213	Змееголов Кукра Майор 	-1	5	66	0	113223	2034	0	87,5	2	5	80	0	2	0	0	144	2	513	1	2	00345	00346	00342	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	396	
18C17	Воин Инферно 	-1	2	66	0	1372400	1800	0	131,25	4	6	120	0	3	0	1	240	6	514	0	0	00151	00337	00148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	924	
18E1B	Светлый Эльф Призыватель 	-1	1	66	0	34310	2034	1	132	4	6	44	0	1,100000024	0	0	242	7	257	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	132	
19213	Светлый Эльф Друид 	-1	3	66	0	34310	2034	0	48,125	3	5	44	0	1,100000024	0	0	246	7	257	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	264	
19413	Темный Эльф 	-1	3	66	0	68620	2034	0	48,125	3	5	44	0	1,100000024	0	0	248	11	514	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	264	
18C2C	Злобный Страж Инферно 	-1	0	66	0	34310	2034	0	39,375	3	5	36	0	0,899999976	0	0	240	6	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	0	
19613	Темный Эльф Щитник 	-1	3	67	0	34640	2034	0	52,5	4	6	48	0	1,200000048	0	0	24A	2	514	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	268	
19513	Темный Эльф Маэстро Механик 	-1	3	67	0	34640	3000	1	144	2	5	48	0	1,200000048	0	0	249	11	257	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	268	
18F23	Темный Эльф Ассасин 	-1	4	67	0	62352	2034	0	52,5	3	5	48	0	1,200000048	0	0	243	2	257	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	335	
19223	Светлый Эльф Предатель 	-1	4	67	0	76208	2034	0	61,25	2	5	56	0	1,399999976	0	0	246	7	257	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	335	
15C13	Светлый Эльф Ведьмак 	-1	4	68	0	70640	2034	0	52,5	4	6	48	0	1,200000048	0	0	220	5	257	1	1	00247	00248	00246	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	340	
14F23	Темный Эльф Канонир 	-1	4	68	0	70640	2034	1	144	3	6	48	0	1,200000048	0	0	212	11	2050	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	340	
15123	Темный Эльф Берсерк 	-1	5	68	0	105960	2034	0	52,5	4	6	48	0	1,200000048	0	0	214	3	514	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	408	
15023	Темный Эльф Рыцарь 	-1	5	68	0	105960	2034	0	52,5	2	5	48	0	1,200000048	0	0	213	2	514	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	408	
15E23	Светлый Эльф Рыцарь 	-1	5	68	0	105960	2034	0	52,5	2	5	48	0	1,200000048	0	0	222	2	514	1	1	00251	00246	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	408	
15E33	Светлый Эльф Страж 	-1	5	68	0	116556	2034	0	65,625	2	5	60	0	1,5	0	0	222	2	514	1	1	00251	00246	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	408	
18C27	Злобный Воин Инферно 	-1	2	69	0	1425600	1800	0	131,25	4	6	120	0	3	0	1	240	6	514	0	0	00151	00337	00148	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	966	
05903	Шутти 	-1	0	10	0	19342320	2034	0	25	2	5	30	0	3	0	0	0AC	21	257	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	0	
0A903	Гигантский Рунный Столб 	-1	0	10	0	19342320	2034	0	25	0	0	36	0	2	0	0	10A	-1	10	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	0	
1401B	Бешеный Железный Поджигатель 	-1	1	65	0	20178	2034	0	25	3	5	40	0	1	0	0	202	13	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	130	
14023	Железный Поджигатель Новуса 	-1	3	66	0	51465	1800	0	55	3	5	44	0	1,100000024	0	0	202	13	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	264	
17313	Черная Коробка 	-1	0	65	0	26904	2034	0	25	4	6	60	0	1,5	0	0	071	-1	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	65	
14A13	Бешеный Древний Робо-клинок 	-1	3	65	0	50445	2034	0	25	2	5	80	0	2	0	0	20C	1	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	260	
14A23	Древний Робо-клинок Новуса 	-1	4	66	0	68620	1800	0	50	4	6	40	0	1	0	0	20C	1	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	330	
14B13	Бешеная Древняя Робо-пушка 	-1	3	65	0	50445	2034	1	280	2	5	80	0	2	0	0	20D	10	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	260	
14B23	Древняя Робо-пушка Новуса 	-1	4	66	0	68620	2000	1	150	4	6	40	0	1	0	0	20D	10	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	330	
14D27	Элди Крош Иллюзий 	-1	2	71	0	1832500	2034	0	87,5	3	4	80	0	2	0	1	210	21	6	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	994	
14D37	Элди Крош Иллюзий 	-1	2	71	0	1796	2034	0	87,5	2	6	80	0	2	0	1	210	21	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	994	
17603	Призрак Культиста 	-1	3	66	0	51465	1800	0	55	3	4	44	0	1,100000024	0	0	218	4	513	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	264	
17623	Призрак Культиста Новуса 	-1	4	67	0	69280	1800	0	25	43,75	6	40	0	1	0	0	218	4	513	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	335	
17703	Призрак Шипоголова 	-1	3	66	0	51465	2000	0	165	3	4	44	0	1,100000024	0	0	219	7	513	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	264	
17713	Призрак Шипоголова Новуса 	-1	4	67	0	69280	1800	0	25	150	6	40	0	1	0	0	219	7	513	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	335	
14613	Бешеный Пчи 	-1	3	66	0	51465	1500	0	50	2	6	40	0	1	0	0	208	9	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	264	
14623	Пчи Новуса 	-1	4	67	0	69280	1500	0	25	43,75	6	40	0	1	0	0	208	9	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	335	
14033	Большой Железный Поджигатель 	-1	3	67	0	34640	2034	0	25	43,75	6	40	0	1	0	0	202	13	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	268	
14003	Эльфийский Железный Поджигатель 	-1	4	68	0	211920	1500	0	65,625	4	6	60	0	1,5	0	0	202	13	2	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	340	
17507	Призрак Змееголова Иллюзий 	-1	2	70	0	1089600	2034	0	25	3	4	56	0	1,399999976	0	1	144	2	513	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	980	
17517	Призрак Змееголова Иллюзий 	-1	2	70	0	1780	2034	0	25	2	6	56	0	1,399999976	0	1	144	2	513	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	980	
17513	Призрак Змееголова Новуса 	-1	4	68	0	98896	1800	0	43,75	4	6	40	0	1	0	0	144	2	513	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	340	
17423	Бешеный Мертвый Металлер 	-1	3	67	0	34640	2034	0	25	43,75	6	40	0	1	0	0	0E7	3	514	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	268	
17433	Мертвый Металлер Новуса 	-1	4	68	0	98896	2034	0	43,75	4	6	40	0	1	0	0	0E7	3	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	340	
16327	Лу Регнум Смерти 	-1	2	69	0	1746	2034	0	87,5	2	6	80	0	2	0	1	218	4	513	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	966	
17023	Змееголов Маг 	-1	3	65	0	50445	2000	0	25	2	5	80	0	2	0	0	22A	4	2	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	260	
17033	Бешеный Предатель Змееголов Маг 	-1	4	66	0	68620	2034	0	50	2	5	40	0	1	0	0	22A	4	2	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	330	
17043	Змееголов Маг Новуса 	-1	5	67	0	103920	2000	0	25	43,75	6	40	0	1	0	0	22A	4	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	7	402	
17243	Культист Жрец 	-1	3	66	0	51465	2034	1	55	2	5	44	0	1,100000024	0	0	22C	21	1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	264	
17253	Бешеный Предатель Культист Жрец 	-1	4	67	0	69280	2000	1	150	43,75	6	40	0	1	0	0	22C	21	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	335	
17263	Культист Жрец Новуса 	-1	5	68	0	158940	2000	1	43,75	4	6	40	0	1	0	0	22C	21	1	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	408	
17123	Шипоголов Медиум 	-1	3	67	0	34640	2000	1	150	43,75	6	40	0	1	0	0	22B	7	513	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	268	
17143	Бешеный Предатель Шипоголов Меди	-1	4	68	0	98896	2000	1	43,75	4	6	40	0	1	0	0	22B	7	513	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	340	
17133	Шипоголов Медиум Новуса 	-1	5	69	0	85536	2034	1	74,375	4	6	68	0	1,700000048	0	0	22B	7	513	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	414	
14C13	Бешеный Страйдер 	-1	3	67	0	34640	1700	1	150	120	6	40	0	1	0	0	20F	9	514	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	268	
14C23	Страйдер Новуса 	-1	4	68	0	98896	2034	1	120	4	6	40	0	1	0	0	20F	9	514	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	340	
13F13	Пожиратель Металла 	-1	3	66	0	51465	2000	1	55	3	6	44	0	1,100000024	0	0	201	9	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	264	
13F23	Пожиратель Металла Новуса 	-1	4	67	0	69280	2034	1	150	37,5	6	40	0	1	0	0	201	9	514	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	335	
05803	Калиана Наемник 	-1	5	55	0	77247	2034	0	52,5	3	5	48	0	1,200000048	0	0	0AB	21	257	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	330	
05613	Жестокая Калиана 	-1	3	54	0	28250	2034	0	45	3	6	48	0	1,200000048	0	0	0A9	1	257	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	216	
05703	Калиана Атрен 	-1	3	54	0	28250	2034	0	45	3	6	48	0	1,200000048	0	0	0AA	1	257	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	216	
0B303	Калиана Охотник 	-1	3	54	0	28250	2034	1	144	3	6	48	0	1,200000048	0	0	116	7	257	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	216	
09213	Имперский Разрушитель Омега 	-1	3	55	0	22888	2034	0	43,75	3	5	40	0	1	0	0	0F5	21	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	220	
05103	Патрульный Робот Альфа Мю	-1	3	53	0	24849	2000	1	240	3	6	80	0	2	0	0	0A4	9	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	212	
05403	Патрульный Робот Бета Мю	-1	3	53	0	24849	2000	1	240	3	6	80	0	2	0	0	0A7	9	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	212	
05303	Инвертированный Робо-снайпер 	-1	3	53	0	24849	1800	1	240	2	5	80	0	2	0	0	0A6	10	514	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	212	
04F13	Инвертированный Робо-тесак 	-1	3	53	0	27610	1700	0	87,5	2	6	80	0	2	0	0	0A2	1	514	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	212	
07F23	Командир Ренегатов Наемников 	-1	5	58	0	63567	2034	1	180	4	6	48	0	1,200000048	0	0	0D2	7	4112	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	348	
08C13	Командир Ренегатов Волшебников 	-1	5	58	0	63567	2034	0	52,5	3	5	48	0	1,200000048	0	0	0DF	5	2056	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	348	
08923	Командир Ренегатов Пастырей 	-1	5	60	0	187680	2034	1	120	5	5	40	0	1	0	0	0DC	7	4112	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	360	
08817	Капитан Ренегатов Ракетчиков 	-1	2	60	0	938400	1200	1	300	4	6	100	0	2,5	0	1	0DB	11	514	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	840	
0881C	Страж Капитана Ракетчиков 	-1	0	60	0	6256	1200	1	120	4	6	40	0	1	0	0	0DB	11	514	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	
08317	Капитан Ренегатов Чудотворцев 	-1	2	60	0	938400	1200	1	300	4	6	100	0	2,5	0	1	0D6	7	257	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	840	
0831C	Страж Капитана Ренегатов Чудотво	-1	0	60	0	6256	1200	1	120	4	6	40	0	1	0	0	0D6	7	257	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	
08B17	Капитан Ренегатов Защитников 	-1	2	60	0	938400	1200	0	109,375	4	6	100	0	2,5	0	1	0DE	1	514	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	840	
08B1C	Страж Капитана Ренегатов Защитни	-1	0	60	0	6256	1200	0	43,75	4	6	40	0	1	0	0	0DE	1	514	1	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	8	0	
1760B	Культист Солдат Призрак 	-1	1	63	0	32630	1800	0	25	3	6	40	0	1	0	0	218	4	513	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	126	
1770B	Шипоголов Солдат Призрак 	-1	1	63	0	32630	1800	0	120	3	6	40	0	1	0	0	219	7	513	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	126	
1750B	Змееголов Солдат Призрак 	-1	1	63	0	32630	1800	0	25	3	6	40	0	1	0	0	144	2	513	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	126	
0EB0B	Черный Ратозверь 	-1	1	58	0	15135	2034	0	43,75	3	5	40	0	1	0	0	14E	21	1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	116	
04123	Большой Полосатый Богомол 	-1	3	62	0	64580	2034	0	67,5	4	6	72	0	1,799999952	0	0	075	21	8	0	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	248	
0090B	Сильный Ройный Стригой 	-1	1	60	0	23460	2034	0	43,75	3	5	40	0	1	0	0	00D	21	768	0	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	120	
00923	Длиннокрылый Золотой Стригой 	-1	3	61	0	31630	2034	0	74,375	3	5	68	0	1,700000048	0	0	00D	21	768	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	244	
