string[64]	dword	dword	dword	double	dword	dword	dword	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	string[64]	string[64]	string[64]	dword	dword	string[64]	dword	dword	double	dword	dword	dword	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	string[64]	string[64]	string[64]	string[64]	dword	dword	dword	string[64]	dword	string[64]	dword	string[64]	string[64]	dword	string[64]	string[64]	dword	string[64]	dword	string[64]	END
Q204387	-1	1	0	-1	38	0	0	0	3	01A05	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2500000	0	0	0	irtal14	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	Q204387	
Q304388	-1	1	0	-1	38	0	0	0	3	03D05	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2500000	0	0	0	irtal03	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	26	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	Q304388	
Q304389	-1	0	0	-1	38	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304389	
Q304390	-1	0	0	-1	39	0	0	0	4	iyqla29	-1	-1	1	100	-1	0	14	03040	iyqla29	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204391	-1	-1	-1	-1	27	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	Q304390	
Q204391	-1	0	0	-1	39	0	0	0	4	iyqla30	-1	-1	20	100	-1	0	14	03040	iyqla30	-1	20	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204392	-1	-1	-1	-1	27	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	Q204391	
Q204392	-1	1	0	-1	39	0	0	0	3	02405	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	3000000	0	0	0	irtal12	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	27	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	Q204392	
Q304393	-1	1	0	-1	39	0	0	0	3	04205	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2500000	0	0	0	irtal13	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	28	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304393	
Q304394	-1	0	0	-1	39	0	0	0	1	071A0	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204395	-1	-1	-1	-1	29	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304394	
Q204395	-1	1	0	-1	39	0	0	0	3	04105	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2000000	0	0	0	irtal06	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	29	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204395	
Q204396	-1	0	0	-1	39	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204396	
Q204397	-1	0	0	-1	39	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204397	
Q204398	-1	0	0	-1	39	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204398	
Q204399	-1	0	0	-1	40	0	0	0	1	03021	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	ikqsa01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204401	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	Q204399	
Q304400	-1	0	0	-1	40	0	0	0	1	03021	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	ikqsa01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204401	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	Q304400	
Q204401	-1	0	0	-1	40	0	0	0	17	141A1	-1	-1	1	100	-1	0	17	141A0	-1	-1	1	100	-1	0	14	030C0	ikqsa01	-1	1	100	-1	1	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204402	-1	-1	-1	-1	0	1	0	10	-1	-1	-1	-1	-1	-1	-1	Q204399	-1	-1	2	Q204401	
Q204402	-1	0	0	-1	40	0	0	0	1	03021	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204403	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	Q204402	
Q204403	-1	0	0	-1	40	0	0	0	3	0430B	-1	-1	5	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204404	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	Q204403	
Q204404	-1	1	0	-1	40	0	0	0	3	04305	-1	-1	1	100	-1	0	17	061A0	-1	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iyqsa12	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204405	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	Q204404	
Q204405	-1	0	0	-1	40	0	0	0	14	030C0	iyqsa12	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	3000000	0	0	0	bxbab50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	Q204405	
Q304406	-1	0	0	-1	40	0	0	0	1	221A0	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iqres01	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204407	-1	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	Q304406	
Q204407	-1	0	0	-1	40	0	0	0	17	221A3	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204408	-1	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204407	
Q204408	-1	0	0	-1	40	0	0	0	4	iyqla31	-1	-1	5	100	-1	0	14	03050	iyqla31	-1	5	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204409	-1	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204408	
Q204409	-1	1	0	-1	40	0	0	0	3	04707	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	2500000	0	0	0	irtal01	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	Q204409	
Q304410	-1	0	0	-1	41	0	0	0	1	211A1	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204411	-1	-1	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	12	Q304410	
Q204411	-1	0	0	-1	41	0	0	0	4	iyqla60	-1	-1	10	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204412	-1	-1	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204411	
Q204412	-1	0	0	-1	41	0	0	0	14	06060	iyqla60	-1	10	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	iyqsa26	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204413	-1	-1	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204412	
Q204413	-1	0	0	-1	41	0	0	0	14	211A1	iyqsa26	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204414	-1	-1	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	Q204413	
Q204414	-1	1	0	-1	41	0	0	0	3	0ED07	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204415	-1	-1	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204414	
Q204415	-1	0	0	-1	41	0	0	0	1	0C1A1	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	4000000	0	0	1	bxbwc53	1	-1	bxbrc53	1	-1	bxbfc53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1	0	5	-1	-1	-1	-1	-1	-1	-1	Q204416	-1	-1	0	Q204415	
Q204416	-1	0	0	-1	41	0	0	0	1	211A1	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204415	-1	-1	-1	-1	2	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204416	
Q304417	-1	0	0	-1	41	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304417	
Q304418	-1	0	0	-1	41	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304418	
Q304419	-1	0	0	-1	41	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304419	
Q304420	-1	0	0	-1	42	0	0	0	17	211A4	-1	-1	1	100	-1	0	17	211A5	-1	-1	1	100	-1	0	17	211A6	-1	-1	1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204421	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304420	
Q204421	-1	0	0	-1	42	0	0	0	17	211A7	-1	-1	1	100	-1	0	17	211A8	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204422	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204421	
Q204422	-1	0	0	-1	42	0	0	0	4	iyqla62	-1	-1	1	100	-1	0	1	211A3	-1	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204423	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204422	
Q204423	-1	0	0	-1	42	0	0	0	4	iyqla63	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204424	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204423	
Q204424	-1	0	0	-1	42	0	0	0	14	06060	iyqla63	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	5000000	0	0	0	irqsa03	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q204424	
Q304425	-1	1	0	-1	42	0	0	0	3	10403	-1	-1	6	100	-1	0	3	10F03	-1	-1	6	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204426	-1	-1	-1	-1	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304425	
Q204426	-1	1	0	-1	42	0	0	0	3	11703	-1	-1	2	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204427	-1	-1	-1	-1	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204426	
Q204427	-1	1	0	-1	42	0	0	0	3	13A07	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	10000000	0	0	1	iwqsa01	1	-1	iwqsa02	1	-1	iwqsa03	1	-1	iwqsa04	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	4	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204427	
Q304428	-1	0	0	-1	42	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304428	
Q304429	-1	0	0	-1	42	0	0	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	Q304429	
Q304430	-1	0	0	-1	43	0	0	0	4	iyqla65	-1	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204431	-1	-1	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304430	
Q204431	-1	0	0	-1	43	0	0	0	14	1F1A0	iyqla65	-1	1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204432	-1	-1	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204431	
Q204432	-1	0	0	-1	43	0	0	0	4	iyqla66	-1	-1	1	100	-1	0	14	1F1A0	iyqla66	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204433	-1	-1	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204432	
Q204433	-1	0	0	-1	43	0	0	0	4	iyqla67	-1	-1	1	100	-1	0	14	1F1A0	iyqla67	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204434	-1	-1	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204433	
Q204434	-1	0	0	-1	43	0	0	0	4	iyqla68	-1	-1	5	100	-1	0	14	1F1A0	iyqla68	-1	5	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	ipqsa07	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204435	-1	-1	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204434	
Q204435	-1	1	0	-1	43	0	0	0	3	0CB03	-1	-1	6	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204436	-1	-1	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204435	
Q204436	-1	0	0	-1	43	0	0	0	4	iyqla69	-1	-1	1	100	-1	0	14	1F1A0	iyqla69	-1	1	100	-1	1	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	10000000	0	0	1	bxbwc50	1	-1	bxbrc50	1	-1	bxbfc50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204436	
Q304437	-1	1	0	-1	43	0	0	0	3	00F0B	-1	-1	5	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204438	-1	-1	-1	-1	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q304437	
Q204438	-1	0	0	-1	43	0	0	0	4	iyqla64	-1	-1	5	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	Q204439	-1	-1	-1	-1	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204438	
Q204439	-1	0	0	-1	43	0	0	0	14	031A2	iyqla64	-1	5	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	-1	-1	-1	-1	100	-1	0	-1	0	0	4000000	0	0	0	iqcsa53	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	Q204439	
