string[64]	dword	string[64]	dword	string[64]	dword	dword	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	float	dword	dword	dword	dword	dword	float	float	float	float	float	long	dword	float	float	dword	float	dword	float	dword	float	dword	float	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	float	END
ikatb90	1	400600	156	Бустер Стремительности [Ранг 90 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	45,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb90	-1	1	9	
ikatb91	1	400600	156	Бустер Стремительности [Ранг 91 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	46	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb91	-1	1	9	
ikatb92	1	400600	156	Бустер Стремительности [Ранг 92 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	46,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb92	-1	1	9	
ikatb93	1	400600	156	Бустер Стремительности [Ранг 93 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	47	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb93	-1	1	9	
ikatb94	1	400600	156	Бустер Стремительности [Ранг 94 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	47,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb94	-1	1	9	
ikatb95	1	400600	156	Бустер Стремительности [Ранг 95 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	48	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb95	-1	1	9	
ikatb96	1	400600	156	Бустер Стремительности [Ранг 96 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	48,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb96	-1	1	9	
ikatb97	1	400600	156	Бустер Стремительности [Ранг 97 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	49	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb97	-1	1	9	
ikatb98	1	400600	156	Бустер Стремительности [Ранг 98 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	49,5	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb98	-1	1	9	
ikatb99	1	400600	156	Бустер Стремительности [Ранг 99 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	50	0	0	0	0	0	0	0	1	1	1	0	1	0	tikatb99	-1	1	9	
ikahb00	1	400600	156	Бустер Возвышения [Стандартный 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,002	0	0	0	0	0	0	0	1	1	1	0	1	7	tikahb00	-1	1	9	
ikahb01	1	400600	156	Бустер Возвышения [Ранг 1 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,004	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb01	-1	1	9	
ikahb02	1	400600	156	Бустер Возвышения [Ранг 2 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,006	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb02	-1	1	9	
ikahb03	1	400600	156	Бустер Возвышения [Ранг 1 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,008	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb03	-1	1	9	
ikahb04	1	400600	156	Бустер Возвышения [Ранг 2 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,01	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb04	-1	1	9	
ikahb05	1	400600	156	Бустер Возвышения [Ранг 1 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,012	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb05	-1	1	9	
ikahb06	1	400600	156	Бустер Возвышения [Ранг 6 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,014	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb06	-1	1	9	
ikahb07	1	400600	156	Бустер Возвышения [Ранг 7 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,016000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb07	-1	1	9	
ikahb08	1	400600	156	Бустер Возвышения [Ранг 8 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,017999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb08	-1	1	9	
ikahb09	1	400600	156	Бустер Возвышения [Ранг 9 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,02	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb09	-1	1	9	
ikahb10	1	400600	156	Бустер Возвышения [Ранг 10 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,022	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb10	-1	1	9	
ikahb11	1	400600	156	Бустер Возвышения [Ранг 11 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,024	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb11	-1	1	9	
ikahb12	1	400600	156	Бустер Возвышения [Ранг 12 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,026000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb12	-1	1	9	
ikahb13	1	400600	156	Бустер Возвышения [Ранг 13 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,028000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb13	-1	1	9	
ikahb14	1	400600	156	Бустер Возвышения [Ранг 14 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,029999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb14	-1	1	9	
ikahb15	1	400600	156	Бустер Возвышения [Ранг 15 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,032000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb15	-1	1	9	
ikahb16	1	400600	156	Бустер Возвышения [Ранг 16 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,034000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb16	-1	1	9	
ikahb17	1	400600	156	Бустер Возвышения [Ранг 17 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,035999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb17	-1	1	9	
ikahb18	1	400600	156	Бустер Возвышения [Ранг 18 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,037999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb18	-1	1	9	
ikahb19	1	400600	156	Бустер Возвышения [Ранг 19 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,039999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb19	-1	1	9	
ikahb20	1	400600	156	Бустер Возвышения [Ранг 20 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,041999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb20	-1	1	9	
ikahb21	1	400600	156	Бустер Возвышения [Ранг 21 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,044	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb21	-1	1	9	
ikahb22	1	400600	156	Бустер Возвышения [Ранг 22 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,046	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb22	-1	1	9	
ikahb23	1	400600	156	Бустер Возвышения [Ранг 23 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,048	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb23	-1	1	9	
ikahb24	1	400600	156	Бустер Возвышения [Ранг 24 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,050000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb24	-1	1	9	
ikahb25	1	400600	156	Бустер Возвышения [Ранг 25 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,052000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb25	-1	1	9	
ikahb26	1	400600	156	Бустер Возвышения [Ранг 26 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,054000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb26	-1	1	9	
ikahb27	1	400600	156	Бустер Возвышения [Ранг 27 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,056000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb27	-1	1	9	
ikahb28	1	400600	156	Бустер Возвышения [Ранг 28 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,057999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb28	-1	1	9	
ikahb29	1	400600	156	Бустер Возвышения [Ранг 29 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,059999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb29	-1	1	9	
ikahb30	1	400600	156	Бустер Возвышения [Ранг 30 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,061999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb30	-1	1	9	
ikahb31	1	400600	156	Бустер Возвышения [Ранг 31 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,064000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb31	-1	1	9	
ikahb32	1	400600	156	Бустер Возвышения [Ранг 32 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,066	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb32	-1	1	9	
ikahb33	1	400600	156	Бустер Возвышения [Ранг 33 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,068000004	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb33	-1	1	9	
ikahb34	1	400600	156	Бустер Возвышения [Ранг 34 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,07	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb34	-1	1	9	
ikahb35	1	400600	156	Бустер Возвышения [Ранг 35 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,071999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb35	-1	1	9	
ikahb36	1	400600	156	Бустер Возвышения [Ранг 36 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,074000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb36	-1	1	9	
ikahb37	1	400600	156	Бустер Возвышения [Ранг 37 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,075999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb37	-1	1	9	
ikahb38	1	400600	156	Бустер Возвышения [Ранг 38 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,078000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb38	-1	1	9	
ikahb39	1	400600	156	Бустер Возвышения [Ранг 39 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,079999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb39	-1	1	9	
ikahb40	1	400600	156	Бустер Возвышения [Ранг 40 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,082000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb40	-1	1	9	
ikahb41	1	400600	156	Бустер Возвышения [Ранг 41 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,083999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb41	-1	1	9	
ikahb42	1	400600	156	Бустер Возвышения [Ранг 42 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,086000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb42	-1	1	9	
ikahb43	1	400600	156	Бустер Возвышения [Ранг 43 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,088	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb43	-1	1	9	
ikahb44	1	400600	156	Бустер Возвышения [Ранг 44 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,090000004	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb44	-1	1	9	
ikahb45	1	400600	156	Бустер Возвышения [Ранг 45 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,092	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb45	-1	1	9	
ikahb46	1	400600	156	Бустер Возвышения [Ранг 46 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,093999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb46	-1	1	9	
ikahb47	1	400600	156	Бустер Возвышения [Ранг 47 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,096000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb47	-1	1	9	
ikahb48	1	400600	156	Бустер Возвышения [Ранг 48 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,097999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb48	-1	1	9	
ikahb49	1	400600	156	Бустер Возвышения [Ранг 49 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,100000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb49	-1	1	9	
ikahb50	1	400600	156	Бустер Возвышения [Ранг 50 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,101999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb50	-1	1	9	
ikahb51	1	400600	156	Бустер Возвышения [Ранг 51 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,104000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb51	-1	1	9	
ikahb52	1	400600	156	Бустер Возвышения [Ранг 52 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,105999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb52	-1	1	9	
ikahb53	1	400600	156	Бустер Возвышения [Ранг 53 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,108000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb53	-1	1	9	
ikahb54	1	400600	156	Бустер Возвышения [Ранг 54 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,109999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb54	-1	1	9	
ikahb55	1	400600	156	Бустер Возвышения [Ранг 55 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,112000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb55	-1	1	9	
ikahb56	1	400600	156	Бустер Возвышения [Ранг 56 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,114	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb56	-1	1	9	
ikahb57	1	400600	156	Бустер Возвышения [Ранг 57 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,115999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb57	-1	1	9	
ikahb58	1	400600	156	Бустер Возвышения [Ранг 58 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,118000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb58	-1	1	9	
ikahb59	1	400600	156	Бустер Возвышения [Ранг 59 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,119999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb59	-1	1	9	
ikahb60	1	400600	156	Бустер Возвышения [Ранг 60 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,122000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb60	-1	1	9	
ikahb61	1	400600	156	Бустер Возвышения [Ранг 61 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,123999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb61	-1	1	9	
ikahb62	1	400600	156	Бустер Возвышения [Ранг 62 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,126000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb62	-1	1	9	
ikahb63	1	400600	156	Бустер Возвышения [Ранг 63 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,128000006	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb63	-1	1	9	
ikahb64	1	400600	156	Бустер Возвышения [Ранг 64 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,129999995	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb64	-1	1	9	
ikahb65	1	400600	156	Бустер Возвышения [Ранг 65 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,131999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb65	-1	1	9	
ikahb66	1	400600	156	Бустер Возвышения [Ранг 66 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,134000003	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb66	-1	1	9	
ikahb67	1	400600	156	Бустер Возвышения [Ранг 67 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,136000007	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb67	-1	1	9	
ikahb68	1	400600	156	Бустер Возвышения [Ранг 68 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,137999997	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb68	-1	1	9	
ikahb69	1	400600	156	Бустер Возвышения [Ранг 69 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,140000001	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb69	-1	1	9	
ikahb70	1	400600	156	Бустер Возвышения [Ранг 70 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,142000005	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb70	-1	1	9	
ikahb71	1	400600	156	Бустер Возвышения [Ранг 71 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,143999994	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb71	-1	1	9	
ikahb72	1	400600	156	Бустер Возвышения [Ранг 72 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,145999998	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb72	-1	1	9	
ikahb73	1	400600	156	Бустер Возвышения [Ранг 73 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,148000002	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb73	-1	1	9	
ikahb74	1	400600	156	Бустер Возвышения [Ранг 74 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,150000006	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb74	-1	1	9	
ikahb75	1	400600	156	Бустер Возвышения [Ранг 75 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,151999995	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb75	-1	1	9	
ikahb76	1	400600	156	Бустер Возвышения [Ранг 76 	6	5	6	0	00001	55	-1	0	-1	-1	-1	-1	0	100000	0	0	0	0	1000	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0,153999999	0	0	0	0	0	0	0	1	1	1	0	1	0	tikahb76	-1	1	9	
