clcode	string[64]	xeh	dword	stb	byte	byte	word	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	long	dword	END
iygla36	Купон - Золотая Броня [Торс - Ракетчик  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1722	1	0	0	0	0	
iyglb37	Купон - Золотая Броня [Бедра - Воин  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1723	1	0	0	0	0	
iyglb38	Купон - Золотая Броня [Бедра - Стрелок  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1724	1	0	0	0	0	
iyglb39	Купон - Золотая Броня [Бедра - Маг  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1725	1	0	0	0	0	
iyglc37	Купон - Золотая Броня [Бедра - Воин  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1726	1	0	0	0	0	
iyglc38	Купон - Золотая Броня [Бедра - Стрелок  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1727	1	0	0	0	0	
iyglc39	Купон - Золотая Броня [Бедра - Маг  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1728	1	0	0	0	0	
iygla37	Купон - Золотая Броня [Бедра - Воин  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1729	1	0	0	0	0	
iygla38	Купон - Золотая Броня [Бедра - Стрелок  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1730	1	0	0	0	0	
iygla39	Купон - Золотая Броня [Бедра - Ракетчик  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1731	1	0	0	0	0	
iyglb40	Купон - Золотая Броня [Руки - Воин  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1732	1	0	0	0	0	
iyglb41	Купон - Золотая Броня [Руки - Стрелок  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1733	1	0	0	0	0	
iyglb42	Купон - Золотая Броня [Руки - Маг  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1734	1	0	0	0	0	
iyglc40	Купон - Золотая Броня [Руки - Воин  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1735	1	0	0	0	0	
iyglc41	Купон - Золотая Броня [Руки - Стрелок  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1736	1	0	0	0	0	
iyglc42	Купон - Золотая Броня [Руки - Маг  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1737	1	0	0	0	0	
iygla40	Купон - Золотая Броня [Руки - Воин  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1738	1	0	0	0	0	
iygla41	Купон - Золотая Броня [Руки - Стрелок  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1739	1	0	0	0	0	
iygla42	Купон - Золотая Броня [Руки - Ракетчик  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1740	1	0	0	0	0	
iyglb43	Купон - Золотая Броня [Ноги - Воин  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1741	1	0	0	0	0	
iyglb44	Купон - Золотая Броня [Ноги - Стрелок  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1742	1	0	0	0	0	
iyglb45	Купон - Золотая Броня [Ноги - Маг  - 6 Покровительства 	A30237	609	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	1743	1	0	0	0	0	
iyglc43	Купон - Золотая Броня [Ноги - Воин  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1744	1	0	0	0	0	
iyglc44	Купон - Золотая Броня [Ноги - Стрелок  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1745	1	0	0	0	0	
iyglc45	Купон - Золотая Броня [Ноги - Маг  - 6 Покровительства 	A30237	609	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	1746	1	0	0	0	0	
iygla43	Купон - Золотая Броня [Ноги - Воин  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1747	1	0	0	0	0	
iygla44	Купон - Золотая Броня [Ноги - Стрелок  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1748	1	0	0	0	0	
iygla45	Купон - Золотая Броня [Ноги - Ракетчик  - 6 Покровительства 	A30237	609	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	1749	1	0	0	0	0	
iyglb46	Купон - Золотая Броня [Голова - Воин  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1750	1	0	0	0	0	
iyglb47	Купон - Золотая Броня [Голова - Стрелок  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1751	1	0	0	0	0	
iyglb48	Купон - Золотая Броня [Голова - Маг  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1752	1	0	0	0	0	
iyglc46	Купон - Золотая Броня [Голова - Воин  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1753	1	0	0	0	0	
iyglc47	Купон - Золотая Броня [Голова - Стрелок  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1754	1	0	0	0	0	
iyglc48	Купон - Золотая Броня [Голова - Маг  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1755	1	0	0	0	0	
iygla46	Купон - Золотая Броня [Голова - Воин  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1756	1	0	0	0	0	
iygla47	Купон - Золотая Броня [Голова - Стрелок  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1757	1	0	0	0	0	
iygla48	Купон - Золотая Броня [Голова - Ракетчик  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1758	1	0	0	0	0	
iyglb49	Купон - Золотая Броня [Торс - Воин  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1759	1	0	0	0	0	
iyglb50	Купон - Золотая Броня [Торс - Стрелок  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1760	1	0	0	0	0	
iyglb51	Купон - Золотая Броня [Торс - Маг  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1761	1	0	0	0	0	
iyglc49	Купон - Золотая Броня [Торс - Воин  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1762	1	0	0	0	0	
iyglc50	Купон - Золотая Броня [Торс - Стрелок  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1763	1	0	0	0	0	
iyglc51	Купон - Золотая Броня [Торс - Маг  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1764	1	0	0	0	0	
iygla49	Купон - Золотая Броня [Торс - Воин  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1765	1	0	0	0	0	
iygla50	Купон - Золотая Броня [Торс - Стрелок  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1766	1	0	0	0	0	
iygla51	Купон - Золотая Броня [Торс - Ракетчик  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1767	1	0	0	0	0	
iyglb52	Купон - Золотая Броня [Бедра - Воин  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1768	1	0	0	0	0	
iyglb53	Купон - Золотая Броня [Бедра - Стрелок  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1769	1	0	0	0	0	
iyglb54	Купон - Золотая Броня [Бедра - Маг  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1770	1	0	0	0	0	
iyglc52	Купон - Золотая Броня [Бедра - Воин  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1771	1	0	0	0	0	
iyglc53	Купон - Золотая Броня [Бедра - Стрелок  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1772	1	0	0	0	0	
iyglc54	Купон - Золотая Броня [Бедра - Маг  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1773	1	0	0	0	0	
iygla52	Купон - Золотая Броня [Бедра - Воин  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1774	1	0	0	0	0	
iygla53	Купон - Золотая Броня [Бедра - Стрелок  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1775	1	0	0	0	0	
iygla54	Купон - Золотая Броня [Бедра - Ракетчик  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1776	1	0	0	0	0	
iyglb55	Купон - Золотая Броня [Руки - Воин  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1777	1	0	0	0	0	
iyglb56	Купон - Золотая Броня [Руки - Стрелок  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1778	1	0	0	0	0	
iyglb57	Купон - Золотая Броня [Руки - Маг  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1779	1	0	0	0	0	
iyglc55	Купон - Золотая Броня [Руки - Воин  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1780	1	0	0	0	0	
iyglc56	Купон - Золотая Броня [Руки - Стрелок  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1781	1	0	0	0	0	
iyglc57	Купон - Золотая Броня [Руки - Маг  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1782	1	0	0	0	0	
iygla55	Купон - Золотая Броня [Руки - Воин  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1783	1	0	0	0	0	
iygla56	Купон - Золотая Броня [Руки - Стрелок  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1784	1	0	0	0	0	
iygla57	Купон - Золотая Броня [Руки - Ракетчик  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1785	1	0	0	0	0	
iyglb58	Купон - Золотая Броня [Ноги - Воин  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1786	1	0	0	0	0	
iyglb59	Купон - Золотая Броня [Ноги - Стрелок  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1787	1	0	0	0	0	
iyglb60	Купон - Золотая Броня [Ноги - Маг  - 7 Покровительства 	A30237	609	11000	20	6	0	1	0	240000	0	0	1	0	0	0	1	1788	1	0	0	0	0	
iyglc58	Купон - Золотая Броня [Ноги - Воин  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1789	1	0	0	0	0	
iyglc59	Купон - Золотая Броня [Ноги - Стрелок  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1790	1	0	0	0	0	
iyglc60	Купон - Золотая Броня [Ноги - Маг  - 7 Покровительства 	A30237	609	00110	20	6	0	1	0	240000	0	0	1	0	0	0	1	1791	1	0	0	0	0	
iygla58	Купон - Золотая Броня [Ноги - Воин  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1792	1	0	0	0	0	
iygla59	Купон - Золотая Броня [Ноги - Стрелок  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1793	1	0	0	0	0	
iygla60	Купон - Золотая Броня [Ноги - Ракетчик  - 7 Покровительства 	A30237	609	00001	20	6	0	1	0	240000	0	0	1	0	0	0	1	1794	1	0	0	0	0	
iyglk01	Золотой Магнитный Ускоритель - 5 Хаоса 	A30237	1144	11000	20	6	0	1	0	8000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iyglk02	Золотой Силовой Левитатор - 5 Хаоса 	A30237	1144	00110	20	6	0	1	0	8000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iyglk03	Золотой Антиграв - 5 Хаоса 	A30237	1144	00001	20	6	0	1	0	8000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iyglk04	Золотой Магнитный Ускоритель - 6 Хаоса 	A30237	1144	11000	20	6	0	1	0	16000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iyglk05	Золотой Силовой Левитатор - 6 Хаоса 	A30237	1144	00110	20	6	0	1	0	16000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iyglk06	Золотой Антиграв - 6 Хаоса 	A30237	1144	00001	20	6	0	1	0	16000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iyglk07	Золотой Магнитный Ускоритель - 7 Хаоса 	A30237	1144	11000	20	6	0	1	0	80000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iyglk08	Золотой Силовой Левитатор - 7 Хаоса 	A30237	1144	00110	20	6	0	1	0	80000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iyglk09	Золотой Антиграв - 7 Хаоса 	A30237	1144	00001	20	6	0	1	0	80000	0	0	1	0	0	0	1	-1	1	0	0	0	0	
iydon01	Dalant	A30237	0	11111	20	6	0	1	0	0	0	0	1	0	0	0	1	1804	1	0	0	0	0	
iyaup31	Безопасный Модификатор Стихийного Шпинг Амулета H1~5	A30237	1145	11000	20	0	0	1	0	0	0	0	1	0	1	0	1	1805	1	1	0	0	0	
iyaup32	Безопасный Модификатор Стихийного Остерегающего Амулета H1~5	A30237	1146	11000	20	0	0	1	0	0	0	0	1	0	1	0	1	1806	1	1	0	0	0	
iyaup33	Безопасный Модификатор Стихийного Смертельного Амулета G1~5	A30237	1147	11000	20	0	0	1	0	0	0	0	1	0	1	0	1	1807	1	1	0	0	0	
iyaup34	Безопасный Модификатор Стихийных Мягких Серег H1~5 1	A30237	1148	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1808	1	1	0	0	0	
iyaup35	Безопасный Модификатор Стихийных Мягких Серег H1~5 2	A30237	1149	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1809	1	1	0	0	0	
iyaup36	Безопасный Модификатор Стихийных Мягких Серег H1~5 3	A30237	1150	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1810	1	1	0	0	0	
iyaup37	Безопасный Модификатор Стихийных Мягких Серег H1~5 4	A30237	1151	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1811	1	1	0	0	0	
iyaup38	Безопасный Модификатор Стихийных Мягких Серег H1~5 5	A30237	1152	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1812	1	1	0	0	0	
iyaup39	Безопасный Модификатор Стихийных Проклятых Серег H1~5 1	A30237	1153	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1813	1	1	0	0	0	
iyaup40	Безопасный Модификатор Стихийных Проклятых Серег H1~5 2	A30237	1154	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1814	1	1	0	0	0	
iyaup41	Безопасный Модификатор Стихийных Проклятых Серег H1~5 3	A30237	1155	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1815	1	1	0	0	0	
iyaup42	Безопасный Модификатор Стихийных Проклятых Серег H1~5 4	A30237	1156	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1816	1	1	0	0	0	
iyaup43	Безопасный Модификатор Стихийных Проклятых Серег H1~5 5	A30237	1157	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1817	1	1	0	0	0	
iyaup44	Безопасный Модификатор Стихийных Сияющих Серег H1~5	A30237	1158	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1818	1	1	0	0	0	
iyaup45	Безопасный Модификатор Стихийных Могильных Серег H1~5 1	A30237	1159	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1819	1	1	0	0	0	
iyaup46	Безопасный Модификатор Стихийных Могильных Серег H1~5 2	A30237	1160	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1820	1	1	0	0	0	
iyaup47	Безопасный Модификатор Стихийных Могильных Серег H1~5 3	A30237	1161	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1821	1	1	0	0	0	
iyaup48	Безопасный Модификатор Стихийных Могильных Серег H1~5 4	A30237	1162	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1822	1	1	0	0	0	
iyaup49	Безопасный Модификатор Стихийных Могильных Серег H1~5 5	A30237	1163	00110	20	0	0	1	0	0	0	0	1	0	1	0	1	1823	1	1	0	0	0	
iyaup50	Безопасный Модификатор Стихийной Силовой Гарнитуры H1~5	A30237	1164	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1824	1	1	0	0	0	
iyaup51	Безопасный Модификатор Стихийной Отражающей Гарнитуры H1~5 1	A30237	1165	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1825	1	1	0	0	0	
iyaup52	Безопасный Модификатор Стихийной Отражающей Гарнитуры H1~5 2	A30237	1166	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1826	1	1	0	0	0	
iyaup53	Безопасный Модификатор Стихийной Отражающей Гарнитуры H1~5 3	A30237	1167	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1827	1	1	0	0	0	
iyaup54	Безопасный Модификатор Стихийной Отражающей Гарнитуры H1~5 4	A30237	1168	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1828	1	1	0	0	0	
iyaup55	Безопасный Модификатор Стихийной Отражающей Гарнитуры H1~5 5	A30237	1169	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1829	1	1	0	0	0	
iyaup56	Безопасный Модификатор Стихийной Пластичной Гарнитуры H1~5 1	A30237	1170	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1830	1	1	0	0	0	
iyaup57	Безопасный Модификатор Стихийной Пластичной Гарнитуры H1~5 2	A30237	1171	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1831	1	1	0	0	0	
iyaup58	Безопасный Модификатор Стихийной Пластичной Гарнитуры H1~5 3	A30237	1172	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1832	1	1	0	0	0	
iyaup59	Безопасный Модификатор Стихийной Пластичной Гарнитуры H1~5 4	A30237	1173	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1833	1	1	0	0	0	
iyaup60	Безопасный Модификатор Стихийной Пластичной Гарнитуры H1~5 5	A30237	1174	00001	20	0	0	1	0	0	0	0	1	0	1	0	1	1834	1	1	0	0	0	
iyrup41	Безопасный Модификатор Стихийного Шпинг Кольца H1~5 1	A30237	1175	11000	20	0	0	1	0	0	0	0	1	0	1	0	1	1835	1	1	0	0	0	
iyrup42	Безопасный Модификатор Стихийного Шпинг Кольца H1~5 2	A30237	1176	11000	20	0	0	1	0	0	0	0	1	0	1	0	1	1836	1	1	0	0	0	
