string[64]	dword	string[64]	dword	string[64]	dword	dword	string[64]	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	dword	string[64]	dword	dword	END
iygla14	1	A30237	609	Купон - Золотая Броня [Ноги - Стрелок  	302	300	00001	6	1	0	8000	0	0	1	0	0	0	1	1	tiygla14	0	0	
iygla15	1	A30237	609	Купон - Золотая Броня [Ноги - Ракетчик  	302	300	00001	6	1	0	8000	0	0	1	0	0	0	1	1	tiygla15	0	0	
iyglb16	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb16	0	0	
iyglb17	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb17	0	0	
iyglb18	1	A30237	609	Купон - Золотая Броня [Голова - Маг  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb18	0	0	
iyglc16	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc16	0	0	
iyglc17	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc17	0	0	
iyglc18	1	A30237	609	Купон - Золотая Броня [Голова - Маг  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc18	0	0	
iygla16	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla16	0	0	
iygla17	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla17	0	0	
iygla18	1	A30237	609	Купон - Золотая Броня [Голова - Ракетчик  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla18	0	0	
iyglb19	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb19	0	0	
iyglb20	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb20	0	0	
iyglb21	1	A30237	609	Купон - Золотая Броня [Торс - Маг  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb21	0	0	
iyglc19	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc19	0	0	
iyglc20	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc20	0	0	
iyglc21	1	A30237	609	Купон - Золотая Броня [Торс - Маг  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc21	0	0	
iygla19	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla19	0	0	
iygla20	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla20	0	0	
iygla21	1	A30237	609	Купон - Золотая Броня [Торс - Ракетчик  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla21	0	0	
iyglb22	1	A30237	609	Купон - Золотая Броня [Бедра - Воин  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb22	0	0	
iyglb23	1	A30237	609	Купон - Золотая Броня [Бедра - Стрелок  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb23	0	0	
iyglb24	1	A30237	609	Купон - Золотая Броня [Бедра - Маг  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb24	0	0	
iyglc22	1	A30237	609	Купон - Золотая Броня [Бедра - Воин  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc22	0	0	
iyglc23	1	A30237	609	Купон - Золотая Броня [Бедра - Стрелок  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc23	0	0	
iyglc24	1	A30237	609	Купон - Золотая Броня [Бедра - Маг  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc24	0	0	
iygla22	1	A30237	609	Купон - Золотая Броня [Бедра - Воин  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla22	0	0	
iygla23	1	A30237	609	Купон - Золотая Броня [Бедра - Стрелок  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla23	0	0	
iygla24	1	A30237	609	Купон - Золотая Броня [Бедра - Ракетчик  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla24	0	0	
iyglb25	1	A30237	609	Купон - Золотая Броня [Руки - Воин  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb25	0	0	
iyglb26	1	A30237	609	Купон - Золотая Броня [Руки - Стрелок  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb26	0	0	
iyglb27	1	A30237	609	Купон - Золотая Броня [Руки - Маг  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb27	0	0	
iyglc25	1	A30237	609	Купон - Золотая Броня [Руки - Воин  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc25	0	0	
iyglc26	1	A30237	609	Купон - Золотая Броня [Руки - Стрелок  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc26	0	0	
iyglc27	1	A30237	609	Купон - Золотая Броня [Руки - Маг  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc27	0	0	
iygla25	1	A30237	609	Купон - Золотая Броня [Руки - Воин  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla25	0	0	
iygla26	1	A30237	609	Купон - Золотая Броня [Руки - Стрелок  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla26	0	0	
iygla27	1	A30237	609	Купон - Золотая Броня [Руки - Ракетчик  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla27	0	0	
iyglb28	1	A30237	609	Купон - Золотая Броня [Ноги - Воин  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb28	0	0	
iyglb29	1	A30237	609	Купон - Золотая Броня [Ноги - Стрелок  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb29	0	0	
iyglb30	1	A30237	609	Купон - Золотая Броня [Ноги - Маг  - 5 Покровительства 	302	300	11000	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglb30	0	0	
iyglc28	1	A30237	609	Купон - Золотая Броня [Ноги - Воин  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc28	0	0	
iyglc29	1	A30237	609	Купон - Золотая Броня [Ноги - Стрелок  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc29	0	0	
iyglc30	1	A30237	609	Купон - Золотая Броня [Ноги - Маг  - 5 Покровительства 	302	300	00110	6	1	0	16000	0	0	1	0	0	0	1	1	tiyglc30	0	0	
iygla28	1	A30237	609	Купон - Золотая Броня [Ноги - Воин  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla28	0	0	
iygla29	1	A30237	609	Купон - Золотая Броня [Ноги - Стрелок  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla29	0	0	
iygla30	1	A30237	609	Купон - Золотая Броня [Ноги - Ракетчик  - 5 Покровительства 	302	300	00001	6	1	0	16000	0	0	1	0	0	0	1	1	tiygla30	0	0	
iyglb31	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb31	0	0	
iyglb32	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb32	0	0	
iyglb33	1	A30237	609	Купон - Золотая Броня [Голова - Маг  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb33	0	0	
iyglc31	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc31	0	0	
iyglc32	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc32	0	0	
iyglc33	1	A30237	609	Купон - Золотая Броня [Голова - Маг  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc33	0	0	
iygla31	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla31	0	0	
iygla32	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla32	0	0	
iygla33	1	A30237	609	Купон - Золотая Броня [Голова - Ракетчик  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla33	0	0	
iyglb34	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb34	0	0	
iyglb35	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb35	0	0	
iyglb36	1	A30237	609	Купон - Золотая Броня [Торс - Маг  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb36	0	0	
iyglc34	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc34	0	0	
iyglc35	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc35	0	0	
iyglc36	1	A30237	609	Купон - Золотая Броня [Торс - Маг  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc36	0	0	
iygla34	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla34	0	0	
iygla35	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla35	0	0	
iygla36	1	A30237	609	Купон - Золотая Броня [Торс - Ракетчик  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla36	0	0	
iyglb37	1	A30237	609	Купон - Золотая Броня [Бедра - Воин  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb37	0	0	
iyglb38	1	A30237	609	Купон - Золотая Броня [Бедра - Стрелок  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb38	0	0	
iyglb39	1	A30237	609	Купон - Золотая Броня [Бедра - Маг  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb39	0	0	
iyglc37	1	A30237	609	Купон - Золотая Броня [Бедра - Воин  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc37	0	0	
iyglc38	1	A30237	609	Купон - Золотая Броня [Бедра - Стрелок  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc38	0	0	
iyglc39	1	A30237	609	Купон - Золотая Броня [Бедра - Маг  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc39	0	0	
iygla37	1	A30237	609	Купон - Золотая Броня [Бедра - Воин  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla37	0	0	
iygla38	1	A30237	609	Купон - Золотая Броня [Бедра - Стрелок  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla38	0	0	
iygla39	1	A30237	609	Купон - Золотая Броня [Бедра - Ракетчик  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla39	0	0	
iyglb40	1	A30237	609	Купон - Золотая Броня [Руки - Воин  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb40	0	0	
iyglb41	1	A30237	609	Купон - Золотая Броня [Руки - Стрелок  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb41	0	0	
iyglb42	1	A30237	609	Купон - Золотая Броня [Руки - Маг  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb42	0	0	
iyglc40	1	A30237	609	Купон - Золотая Броня [Руки - Воин  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc40	0	0	
iyglc41	1	A30237	609	Купон - Золотая Броня [Руки - Стрелок  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc41	0	0	
iyglc42	1	A30237	609	Купон - Золотая Броня [Руки - Маг  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc42	0	0	
iygla40	1	A30237	609	Купон - Золотая Броня [Руки - Воин  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla40	0	0	
iygla41	1	A30237	609	Купон - Золотая Броня [Руки - Стрелок  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla41	0	0	
iygla42	1	A30237	609	Купон - Золотая Броня [Руки - Ракетчик  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla42	0	0	
iyglb43	1	A30237	609	Купон - Золотая Броня [Ноги - Воин  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb43	0	0	
iyglb44	1	A30237	609	Купон - Золотая Броня [Ноги - Стрелок  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb44	0	0	
iyglb45	1	A30237	609	Купон - Золотая Броня [Ноги - Маг  - 6 Покровительства 	302	300	11000	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglb45	0	0	
iyglc43	1	A30237	609	Купон - Золотая Броня [Ноги - Воин  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc43	0	0	
iyglc44	1	A30237	609	Купон - Золотая Броня [Ноги - Стрелок  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc44	0	0	
iyglc45	1	A30237	609	Купон - Золотая Броня [Ноги - Маг  - 6 Покровительства 	302	300	00110	6	1	0	80000	0	0	1	0	0	0	1	1	tiyglc45	0	0	
iygla43	1	A30237	609	Купон - Золотая Броня [Ноги - Воин  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla43	0	0	
iygla44	1	A30237	609	Купон - Золотая Броня [Ноги - Стрелок  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla44	0	0	
iygla45	1	A30237	609	Купон - Золотая Броня [Ноги - Ракетчик  - 6 Покровительства 	302	300	00001	6	1	0	80000	0	0	1	0	0	0	1	1	tiygla45	0	0	
iyglb46	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 7 Покровительства 	302	300	11000	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglb46	0	0	
iyglb47	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 7 Покровительства 	302	300	11000	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglb47	0	0	
iyglb48	1	A30237	609	Купон - Золотая Броня [Голова - Маг  - 7 Покровительства 	302	300	11000	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglb48	0	0	
iyglc46	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 7 Покровительства 	302	300	00110	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglc46	0	0	
iyglc47	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 7 Покровительства 	302	300	00110	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglc47	0	0	
iyglc48	1	A30237	609	Купон - Золотая Броня [Голова - Маг  - 7 Покровительства 	302	300	00110	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglc48	0	0	
iygla46	1	A30237	609	Купон - Золотая Броня [Голова - Воин  - 7 Покровительства 	302	300	00001	6	1	0	240000	0	0	1	0	0	0	1	1	tiygla46	0	0	
iygla47	1	A30237	609	Купон - Золотая Броня [Голова - Стрелок  - 7 Покровительства 	302	300	00001	6	1	0	240000	0	0	1	0	0	0	1	1	tiygla47	0	0	
iygla48	1	A30237	609	Купон - Золотая Броня [Голова - Ракетчик  - 7 Покровительства 	302	300	00001	6	1	0	240000	0	0	1	0	0	0	1	1	tiygla48	0	0	
iyglb49	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 7 Покровительства 	302	300	11000	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglb49	0	0	
iyglb50	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 7 Покровительства 	302	300	11000	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglb50	0	0	
iyglb51	1	A30237	609	Купон - Золотая Броня [Торс - Маг  - 7 Покровительства 	302	300	11000	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglb51	0	0	
iyglc49	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 7 Покровительства 	302	300	00110	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglc49	0	0	
iyglc50	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 7 Покровительства 	302	300	00110	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglc50	0	0	
iyglc51	1	A30237	609	Купон - Золотая Броня [Торс - Маг  - 7 Покровительства 	302	300	00110	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglc51	0	0	
iygla49	1	A30237	609	Купон - Золотая Броня [Торс - Воин  - 7 Покровительства 	302	300	00001	6	1	0	240000	0	0	1	0	0	0	1	1	tiygla49	0	0	
iygla50	1	A30237	609	Купон - Золотая Броня [Торс - Стрелок  - 7 Покровительства 	302	300	00001	6	1	0	240000	0	0	1	0	0	0	1	1	tiygla50	0	0	
iygla51	1	A30237	609	Купон - Золотая Броня [Торс - Ракетчик  - 7 Покровительства 	302	300	00001	6	1	0	240000	0	0	1	0	0	0	1	1	tiygla51	0	0	
iyglb52	1	A30237	609	Купон - Золотая Броня [Бедра - Воин  - 7 Покровительства 	302	300	11000	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglb52	0	0	
iyglb53	1	A30237	609	Купон - Золотая Броня [Бедра - Стрелок  - 7 Покровительства 	302	300	11000	6	1	0	240000	0	0	1	0	0	0	1	1	tiyglb53	0	0	
